오세아니아주,피지,남성,6,4,2,4,13,22,11,29,28,41,31,30
오세아니아주,피지,여성,4,3,0,3,4,11,5,13,7,12,10,18
오세아니아주,키리바시,남성,5,10,38,13,4,9,21,5,3,13,1,0
오세아니아주,키리바시,여성,0,0,0,0,0,5,2,1,5,2,3,0
오세아니아주,파푸아뉴기니,남성,3,0,7,3,4,1,6,1,6,17,13,4
오세아니아주,파푸아뉴기니,여성,0,0,1,0,4,1,3,2,3,8,13,5
오세아니아주,마샬군도,남성,1,0,1,1,0,1,7,5,4,5,6,8
오세아니아주,마샬군도,여성,0,1,0,0,0,0,5,6,1,9,5,3
오세아니아주,바누아투,남성,0,2,0,7,2,3,6,5,5,7,9,7
오세아니아주,바누아투,여성,0,1,0,0,0,0,0,1,2,0,4,2
오세아니아주,사모아,남성,3,2,0,8,1,0,6,4,9,4,5,3
오세아니아주,사모아,여성,0,0,0,0,0,0,0,0,1,2,5,6
오세아니아주,통가,남성,0,0,3,3,0,0,17,5,6,6,3,1
오세아니아주,통가,여성,0,0,0,0,0,0,2,0,2,5,2,1
오세아니아주,팔라우,남성,0,0,0,2,0,0,3,4,4,4,1,2
오세아니아주,팔라우,여성,0,0,1,3,0,4,4,1,7,2,4,3
오세아니아주,솔로몬군도,남성,0,0,0,1,0,0,1,5,3,4,6,3
오세아니아주,솔로몬군도,여성,0,0,0,1,0,0,2,2,2,1,2,1
오세아니아주,나우루,남성,3,0,0,0,0,0,0,0,5,6,2,6
오세아니아주,나우루,여성,0,0,0,0,1,0,0,0,2,2,2,1
오세아니아주,미이크로네시아,남성,0,0,0,0,0,0,0,1,0,4,9,1
오세아니아주,미이크로네시아,여성,0,0,1,0,0,1,0,1,1,2,6,1
오세아니아주,투발루,남성,0,0,0,0,0,0,5,2,4,4,3,2
오세아니아주,투발루,여성,0,0,0,0,0,0,2,1,0,1,1,0
아프리카주,남아프리카공화국,남성,56,158,76,152,221,195,280,394,297,428,278,373
아프리카주,남아프리카공화국,여성,54,288,134,138,154,116,227,493,235,336,205,388
아프리카주,에티오피아,남성,238,206,210,183,391,399,443,497,484,577,568,511
아프리카주,에티오피아,여성,6,21,18,13,10,10,26,39,29,32,46,16
아프리카주,이집트,남성,186,156,198,164,222,315,286,338,366,481,415,315
아프리카주,이집트,여성,14,41,31,23,34,32,46,83,78,78,40,71
아프리카주,모로코,남성,64,77,76,63,116,127,129,191,174,234,215,216
아프리카주,모로코,여성,13,60,25,29,97,86,94,201,135,134,117,114
아프리카주,나이지리아,남성,28,66,65,39,145,68,76,142,193,296,103,96
아프리카주,나이지리아,여성,7,20,19,14,49,26,27,65,67,82,15,39
아프리카주,리비아,남성,104,153,183,50,85,68,86,89,116,118,99,110
아프리카주,리비아,여성,7,10,20,5,3,2,8,16,16,18,3,2
아프리카주,케냐,남성,34,66,46,60,56,68,58,85,75,141,205,58
아프리카주,케냐,여성,8,20,11,22,26,23,40,54,31,72,77,22
아프리카주,튀니지,남성,34,31,54,45,56,79,75,65,102,105,137,137
아프리카주,튀니지,여성,8,14,8,11,31,21,43,37,48,47,53,63
아프리카주,가나,남성,18,47,30,45,43,72,121,129,115,124,118,67
아프리카주,가나,여성,3,17,3,5,9,10,16,41,34,31,27,13
아프리카주,탄자니아,남성,30,50,16,35,38,35,82,117,73,158,52,36
아프리카주,탄자니아,여성,8,16,7,4,8,5,14,38,16,35,16,4
아프리카주,알제리,남성,12,24,24,21,34,29,52,44,71,84,85,65
아프리카주,알제리,여성,8,13,9,5,10,10,17,34,27,26,24,16
아프리카주,우간다,남성,13,18,10,9,13,12,25,54,57,82,44,18
아프리카주,우간다,여성,7,8,6,4,11,7,14,38,27,37,19,12
아프리카주,수단,남성,6,18,11,17,17,20,22,52,39,58,69,34
아프리카주,수단,여성,0,5,1,2,3,7,9,19,7,22,10,1
아프리카주,카메룬,남성,17,17,20,6,24,9,18,42,78,31,24,20
