년,월,국적지역,입국자수
2019,1,세인트크리스토퍼네비스,17
2019,2,세인트크리스토퍼네비스,19
2019,3,세인트크리스토퍼네비스,29
2019,4,세인트크리스토퍼네비스,43
2019,5,세인트크리스토퍼네비스,34
2019,6,세인트크리스토퍼네비스,40
2019,7,세인트크리스토퍼네비스,29
2019,8,세인트크리스토퍼네비스,39
2019,9,세인트크리스토퍼네비스,28
2019,10,세인트크리스토퍼네비스,40
2019,11,세인트크리스토퍼네비스,34
2019,12,세인트크리스토퍼네비스,32
2019,1,소말리아,2
2019,2,소말리아,14
2019,3,소말리아,3
2019,4,소말리아,5
2019,5,소말리아,4
2019,6,소말리아,4
2019,7,소말리아,3
2019,8,소말리아,6
2019,9,소말리아,5
2019,10,소말리아,4
2019,11,소말리아,3
2019,12,소말리아,2
2019,1,솔로몬군도,5
2019,2,솔로몬군도,7
2019,3,솔로몬군도,36
2019,4,솔로몬군도,8
2019,5,솔로몬군도,7
2019,6,솔로몬군도,13
2019,7,솔로몬군도,14
2019,8,솔로몬군도,16
2019,9,솔로몬군도,9
2019,10,솔로몬군도,18
2019,11,솔로몬군도,15
2019,12,솔로몬군도,5
2019,1,수단,84
2019,2,수단,69
2019,3,수단,98
2019,4,수단,88
2019,5,수단,63
2019,6,수단,59
2019,7,수단,89
2019,8,수단,77
2019,9,수단,110
2019,10,수단,116
2019,11,수단,93
2019,12,수단,97
2019,1,수리남,1
2019,2,수리남,3
2019,3,수리남,6
2019,4,수리남,6
2019,5,수리남,3
2019,6,수리남,8
2019,7,수리남,24
2019,8,수리남,12
2019,9,수리남,5
2019,10,수리남,12
2019,11,수리남,3
2019,12,수리남,4
2019,1,스리랑카,1315
2019,2,스리랑카,1540
2019,3,스리랑카,1519
2019,4,스리랑카,1504
2019,5,스리랑카,1556
2019,6,스리랑카,1840
2019,7,스리랑카,1376
2019,8,스리랑카,1944
2019,9,스리랑카,2134
2019,10,스리랑카,1469
2019,11,스리랑카,1091
2019,12,스리랑카,1341
2019,1,스웨덴,1002
2019,2,스웨덴,950
2019,3,스웨덴,1483
2019,4,스웨덴,2203
2019,5,스웨덴,1671
2019,6,스웨덴,2098
2019,7,스웨덴,1743
2019,8,스웨덴,1527
2019,9,스웨덴,2036
2019,10,스웨덴,2329
2019,11,스웨덴,1618
2019,12,스웨덴,1318
2019,1,스위스,774
2019,2,스위스,905
2019,3,스위스,1257
2019,4,스위스,2265
2019,5,스위스,1605
2019,6,스위스,1262
2019,7,스위스,2062
2019,8,스위스,1695
2019,9,스위스,1954
2019,10,스위스,2171
2019,11,스위스,1199
2019,12,스위스,1042
2019,1,스페인,1401
2019,2,스페인,1412
2019,3,스페인,2028
2019,4,스페인,2709
2019,5,스페인,2430
2019,6,스페인,2620
2019,7,스페인,3094
2019,8,스페인,4608
2019,9,스페인,3172
2019,10,스페인,3187
2019,11,스페인,2637
2019,12,스페인,1758
2019,1,슬로바키아,283
2019,2,슬로바키아,187
2019,3,슬로바키아,250
2019,4,슬로바키아,372
2019,5,슬로바키아,335
2019,6,슬로바키아,269
2019,7,슬로바키아,283
2019,8,슬로바키아,295
2019,9,슬로바키아,335
2019,10,슬로바키아,326
2019,11,슬로바키아,458
2019,12,슬로바키아,185
2019,1,슬로베니아,83
2019,2,슬로베니아,83
2019,3,슬로베니아,116
2019,4,슬로베니아,180
2019,5,슬로베니아,137
2019,6,슬로베니아,132
2019,7,슬로베니아,122
2019,8,슬로베니아,136
2019,9,슬로베니아,159
2019,10,슬로베니아,153
2019,11,슬로베니아,125
2019,12,슬로베니아,79
2019,1,시리아,129
2019,2,시리아,112
2019,3,시리아,133
2019,4,시리아,135
2019,5,시리아,107
2019,6,시리아,164
2019,7,시리아,172
2019,8,시리아,172
2019,9,시리아,229
2019,10,시리아,194
2019,11,시리아,138
2019,12,시리아,151
2019,1,시에라리온,2
2019,2,시에라리온,10
2019,3,시에라리온,5
2019,4,시에라리온,6
2019,5,시에라리온,9
2019,6,시에라리온,5
2019,7,시에라리온,14
2019,8,시에라리온,9
2019,9,시에라리온,10
2019,10,시에라리온,7
2019,11,시에라리온,10
2019,12,시에라리온,5
2019,1,싱가포르,9895
2019,2,싱가포르,9845
2019,3,싱가포르,22158
2019,4,싱가포르,23354
2019,5,싱가포르,20164
2019,6,싱가포르,24778
2019,7,싱가포르,11043
2019,8,싱가포르,13054
2019,9,싱가포르,17790
2019,10,싱가포르,24761
2019,11,싱가포르,27624
2019,12,싱가포르,42270
2019,1,아랍에미리트연합,799
2019,2,아랍에미리트연합,721
2019,3,아랍에미리트연합,1764
2019,4,아랍에미리트연합,1511
2019,5,아랍에미리트연합,361
2019,6,아랍에미리트연합,1038
2019,7,아랍에미리트연합,1553
2019,8,아랍에미리트연합,1510
2019,9,아랍에미리트연합,873
2019,10,아랍에미리트연합,980
2019,11,아랍에미리트연합,1114
2019,12,아랍에미리트연합,1327
2019,1,아르메니아,27
2019,2,아르메니아,23
2019,3,아르메니아,17
2019,4,아르메니아,38
2019,5,아르메니아,34
2019,6,아르메니아,31
2019,7,아르메니아,37
2019,8,아르메니아,44
2019,9,아르메니아,34
2019,10,아르메니아,43
2019,11,아르메니아,46
2019,12,아르메니아,35
2019,1,아르헨티나,359
2019,2,아르헨티나,256
2019,3,아르헨티나,408
2019,4,아르헨티나,622
2019,5,아르헨티나,459
2019,6,아르헨티나,360
2019,7,아르헨티나,364
2019,8,아르헨티나,409
2019,9,아르헨티나,659
2019,10,아르헨티나,621
2019,11,아르헨티나,392
2019,12,아르헨티나,337
2019,1,아이슬란드,41
2019,2,아이슬란드,37
2019,3,아이슬란드,61
2019,4,아이슬란드,95
2019,5,아이슬란드,63
2019,6,아이슬란드,55
2019,7,아이슬란드,72
2019,8,아이슬란드,52
2019,9,아이슬란드,73
2019,10,아이슬란드,87
2019,11,아이슬란드,73
2019,12,아이슬란드,41
2019,1,아이티,8
2019,2,아이티,12
2019,3,아이티,10
2019,4,아이티,9
2019,5,아이티,12
2019,6,아이티,44
2019,7,아이티,22
2019,8,아이티,21
2019,9,아이티,24
2019,10,아이티,13
2019,11,아이티,12
2019,12,아이티,11
2019,1,아일랜드,635
2019,2,아일랜드,639
2019,3,아일랜드,754
2019,4,아일랜드,996
2019,5,아일랜드,772
2019,6,아일랜드,841
2019,7,아일랜드,829
2019,8,아일랜드,993
2019,9,아일랜드,1206
2019,10,아일랜드,1424
2019,11,아일랜드,794
2019,12,아일랜드,664
2019,1,아제르바이잔,69
2019,2,아제르바이잔,73
2019,3,아제르바이잔,77
2019,4,아제르바이잔,129
2019,5,아제르바이잔,90
2019,6,아제르바이잔,120
2019,7,아제르바이잔,111
2019,8,아제르바이잔,189
2019,9,아제르바이잔,140
2019,10,아제르바이잔,156
2019,11,아제르바이잔,137
2019,12,아제르바이잔,96
2019,1,아프가니스탄,61
2019,2,아프가니스탄,60
2019,3,아프가니스탄,50
2019,4,아프가니스탄,60
2019,5,아프가니스탄,47
2019,6,아프가니스탄,83
2019,7,아프가니스탄,87
2019,8,아프가니스탄,96
2019,9,아프가니스탄,101
2019,10,아프가니스탄,70
2019,11,아프가니스탄,68
2019,12,아프가니스탄,40
2019,1,안도라,2
2019,2,안도라,1
2019,3,안도라,5
2019,4,안도라,9
2019,5,안도라,7
2019,6,안도라,5
2019,7,안도라,6
2019,8,안도라,11
2019,9,안도라,6
2019,10,안도라,1
2019,11,안도라,3
2019,12,안도라,3
2019,1,알바니아,23
2019,2,알바니아,34
2019,3,알바니아,32
2019,4,알바니아,26
2019,5,알바니아,31
2019,6,알바니아,41
2019,7,알바니아,28
2019,8,알바니아,56
2019,9,알바니아,55
2019,10,알바니아,46
2019,11,알바니아,32
2019,12,알바니아,24
2019,1,알제리,81
2019,2,알제리,101
2019,3,알제리,190
2019,4,알제리,158
2019,5,알제리,46
2019,6,알제리,132
2019,7,알제리,115
2019,8,알제리,117
2019,9,알제리,189
2019,10,알제리,176
2019,11,알제리,136
2019,12,알제리,137
2019,1,앙골라,18
2019,2,앙골라,24
2019,3,앙골라,47
2019,4,앙골라,33
2019,5,앙골라,61
2019,6,앙골라,50
2019,7,앙골라,24
2019,8,앙골라,66
2019,9,앙골라,16
2019,10,앙골라,58
2019,11,앙골라,22
2019,12,앙골라,17
2019,1,앤티카바부다,7
2019,2,앤티카바부다,5
2019,3,앤티카바부다,6
2019,4,앤티카바부다,15
2019,5,앤티카바부다,4
2019,6,앤티카바부다,12
2019,7,앤티카바부다,13
2019,8,앤티카바부다,7
2019,9,앤티카바부다,8
2019,10,앤티카바부다,5
2019,11,앤티카바부다,14
2019,12,앤티카바부다,8
2019,1,에리트레아,3
2019,2,에리트레아,1
2019,3,에리트레아,0
2019,4,에리트레아,1
2019,5,에리트레아,4
2019,6,에리트레아,4
2019,7,에리트레아,2
2019,8,에리트레아,2
2019,9,에리트레아,0
2019,10,에리트레아,4
2019,11,에리트레아,0
2019,12,에리트레아,3
2019,1,에스와티니,5
2019,2,에스와티니,1
2019,3,에스와티니,5
2019,4,에스와티니,4
2019,5,에스와티니,4
2019,6,에스와티니,7
2019,7,에스와티니,10
2019,8,에스와티니,11
2019,9,에스와티니,5
2019,10,에스와티니,17
2019,11,에스와티니,9
2019,12,에스와티니,10
2019,1,에스토니아,71
2019,2,에스토니아,122
2019,3,에스토니아,131
2019,4,에스토니아,155
2019,5,에스토니아,114
2019,6,에스토니아,121
2019,7,에스토니아,111
2019,8,에스토니아,145
2019,9,에스토니아,174
2019,10,에스토니아,220
2019,11,에스토니아,131
2019,12,에스토니아,94
2019,1,에콰도르,129
2019,2,에콰도르,180
2019,3,에콰도르,275
2019,4,에콰도르,197
2019,5,에콰도르,202
2019,6,에콰도르,169
2019,7,에콰도르,259
2019,8,에콰도르,296
2019,9,에콰도르,401
2019,10,에콰도르,227
2019,11,에콰도르,195
2019,12,에콰도르,187
2019,1,에티오피아,484
2019,2,에티오피아,494
2019,3,에티오피아,579
2019,4,에티오피아,574
2019,5,에티오피아,573
2019,6,에티오피아,475
2019,7,에티오피아,719
2019,8,에티오피아,769
2019,9,에티오피아,711
2019,10,에티오피아,656
2019,11,에티오피아,641
2019,12,에티오피아,502
2019,1,엘살바도르,67
2019,2,엘살바도르,76
2019,3,엘살바도르,63
2019,4,엘살바도르,101
2019,5,엘살바도르,88
2019,6,엘살바도르,98
2019,7,엘살바도르,86
2019,8,엘살바도르,74
2019,9,엘살바도르,115
2019,10,엘살바도르,73
2019,11,엘살바도르,84
2019,12,엘살바도르,59
2019,1,영국,11055
2019,2,영국,8806
2019,3,영국,13790
2019,4,영국,17879
2019,5,영국,12603
2019,6,영국,12223
2019,7,영국,11825
2019,8,영국,14334
2019,9,영국,14546
2019,10,영국,17489
2019,11,영국,13003
2019,12,영국,10352
2019,1,영령 버진아일랜드,0
2019,2,영령 버진아일랜드,0
2019,3,영령 버진아일랜드,0
2019,4,영령 버진아일랜드,0
2019,5,영령 버진아일랜드,0
2019,6,영령 버진아일랜드,0
2019,7,영령 버진아일랜드,1
2019,8,영령 버진아일랜드,0
2019,9,영령 버진아일랜드,0
2019,10,영령 버진아일랜드,0
2019,11,영령 버진아일랜드,0
2019,12,영령 버진아일랜드,0
2019,1,영령 인도양섬,0
2019,2,영령 인도양섬,0
2019,3,영령 인도양섬,0
2019,4,영령 인도양섬,0
2019,5,영령 인도양섬,0
2019,6,영령 인도양섬,0
2019,7,영령 인도양섬,3
2019,8,영령 인도양섬,0
2019,9,영령 인도양섬,0
2019,10,영령 인도양섬,0
2019,11,영령 인도양섬,0
2019,12,영령 인도양섬,0
2019,1,예멘,50
2019,2,예멘,54
2019,3,예멘,61
2019,4,예멘,72
2019,5,예멘,31
2019,6,예멘,77
2019,7,예멘,66
2019,8,예멘,75
2019,9,예멘,72
2019,10,예멘,81
2019,11,예멘,67
2019,12,예멘,53
2019,1,오만,43
2019,2,오만,49
2019,3,오만,73
2019,4,오만,153
2019,5,오만,63
2019,6,오만,185
2019,7,오만,196
2019,8,오만,141
2019,9,오만,100
2019,10,오만,123
2019,11,오만,119
2019,12,오만,62
2019,1,오스트레일리아,14426
2019,2,오스트레일리아,8466
2019,3,오스트레일리아,12388
2019,4,오스트레일리아,20038
2019,5,오스트레일리아,13673
2019,6,오스트레일리아,13321
2019,7,오스트레일리아,11956
2019,8,오스트레일리아,13788
2019,9,오스트레일리아,17397
2019,10,오스트레일리아,16365
2019,11,오스트레일리아,13457
2019,12,오스트레일리아,19407
2019,1,오스트리아,788
2019,2,오스트리아,766
2019,3,오스트리아,929
2019,4,오스트리아,1154
2019,5,오스트리아,1000
2019,6,오스트리아,906
2019,7,오스트리아,1186
2019,8,오스트리아,1238
2019,9,오스트리아,1385
2019,10,오스트리아,1475
2019,11,오스트리아,1123
2019,12,오스트리아,792
2019,1,온두라스,54
2019,2,온두라스,29
2019,3,온두라스,105
2019,4,온두라스,203
2019,5,온두라스,166
2019,6,온두라스,119
2019,7,온두라스,120
2019,8,온두라스,265
2019,9,온두라스,96
2019,10,온두라스,144
2019,11,온두라스,121
2019,12,온두라스,60
2019,1,요르단,189
2019,2,요르단,207
2019,3,요르단,246
2019,4,요르단,294
2019,5,요르단,159
2019,6,요르단,324
2019,7,요르단,257
2019,8,요르단,246
2019,9,요르단,277
2019,10,요르단,341
2019,11,요르단,281
2019,12,요르단,195
2019,1,우간다,42
2019,2,우간다,85
2019,3,우간다,57
2019,4,우간다,40
2019,5,우간다,75
2019,6,우간다,66
2019,7,우간다,83
2019,8,우간다,103
2019,9,우간다,142
2019,10,우간다,95
2019,11,우간다,64
2019,12,우간다,35
2019,1,우루과이,26
2019,2,우루과이,28
2019,3,우루과이,30
2019,4,우루과이,39
2019,5,우루과이,54
2019,6,우루과이,186
2019,7,우루과이,56
2019,8,우루과이,48
2019,9,우루과이,121
2019,10,우루과이,61
2019,11,우루과이,62
2019,12,우루과이,33
2019,1,우즈베키스탄,6239
2019,2,우즈베키스탄,7818
2019,3,우즈베키스탄,9104
2019,4,우즈베키스탄,7867
2019,5,우즈베키스탄,7359
2019,6,우즈베키스탄,7928
2019,7,우즈베키스탄,8026
2019,8,우즈베키스탄,8835
2019,9,우즈베키스탄,9769
2019,10,우즈베키스탄,9053
2019,11,우즈베키스탄,7729
2019,12,우즈베키스탄,5907
2019,1,우크라이나,2294
2019,2,우크라이나,2148
2019,3,우크라이나,2421
2019,4,우크라이나,2613
2019,5,우크라이나,2444
2019,6,우크라이나,2010
2019,7,우크라이나,2296
2019,8,우크라이나,2991
2019,9,우크라이나,2301
2019,10,우크라이나,2430
2019,11,우크라이나,2188
2019,12,우크라이나,2224
2019,1,유고슬라비아,369
2019,2,유고슬라비아,301
2019,3,유고슬라비아,579
2019,4,유고슬라비아,674
2019,5,유고슬라비아,716
2019,6,유고슬라비아,579
2019,7,유고슬라비아,614
2019,8,유고슬라비아,784
2019,9,유고슬라비아,688
2019,10,유고슬라비아,845
2019,11,유고슬라비아,525
2019,12,유고슬라비아,417
2019,1,이라크,133
2019,2,이라크,204
2019,3,이라크,289
2019,4,이라크,276
2019,5,이라크,130
2019,6,이라크,277
2019,7,이라크,304
2019,8,이라크,216
2019,9,이라크,346
2019,10,이라크,311
2019,11,이라크,215
2019,12,이라크,191
2019,1,이란,197
2019,2,이란,349
2019,3,이란,404
2019,4,이란,319
2019,5,이란,288
2019,6,이란,408
2019,7,이란,344
2019,8,이란,561
2019,9,이란,469
2019,10,이란,522
2019,11,이란,422
2019,12,이란,276
2019,1,이스라엘,835
2019,2,이스라엘,778
2019,3,이스라엘,1639
2019,4,이스라엘,2251
2019,5,이스라엘,1430
2019,6,이스라엘,970
2019,7,이스라엘,1351
2019,8,이스라엘,1134
2019,9,이스라엘,1864
2019,10,이스라엘,2864
2019,11,이스라엘,1442
2019,12,이스라엘,860
2019,1,이집트,407
2019,2,이집트,458
2019,3,이집트,536
2019,4,이집트,503
2019,5,이집트,335
2019,6,이집트,507
2019,7,이집트,573
2019,8,이집트,475
2019,9,이집트,587
2019,10,이집트,671
2019,11,이집트,555
2019,12,이집트,458
2019,1,이탈리아,2776
2019,2,이탈리아,2415
2019,3,이탈리아,3621
2019,4,이탈리아,4419
2019,5,이탈리아,4888
2019,6,이탈리아,4166
2019,7,이탈리아,4431
2019,8,이탈리아,5972
2019,9,이탈리아,4553
2019,10,이탈리아,4992
2019,11,이탈리아,4461
2019,12,이탈리아,3121
2019,1,인도,8792
2019,2,인도,8452
2019,3,인도,10763
2019,4,인도,13027
2019,5,인도,13947
2019,6,인도,13351
2019,7,인도,10532
2019,8,인도,17136
2019,9,인도,12856
2019,10,인도,13275
2019,11,인도,12313
2019,12,인도,10314
2019,1,인도네시아,18946
2019,2,인도네시아,18244
2019,3,인도네시아,25735
2019,4,인도네시아,31523
2019,5,인도네시아,19046
2019,6,인도네시아,28045
2019,7,인도네시아,18381
2019,8,인도네시아,18384
2019,9,인도네시아,19449
2019,10,인도네시아,28619
2019,11,인도네시아,23938
2019,12,인도네시아,29836
2019,1,일본,210095
2019,2,일본,215681
2019,3,일본,377256
2019,4,일본,292175
2019,5,일본,288470
2019,6,일본,284685
2019,7,일본,277298
2019,8,일본,334268
2019,9,일본,253744
2019,10,일본,251054
2019,11,일본,260715
2019,12,일본,257647
2019,1,자메이카,73
2019,2,자메이카,60
2019,3,자메이카,146
2019,4,자메이카,168
2019,5,자메이카,78
2019,6,자메이카,64
2019,7,자메이카,85
2019,8,자메이카,156
2019,9,자메이카,140
2019,10,자메이카,214
2019,11,자메이카,110
2019,12,자메이카,85
2019,1,잠비아,20
2019,2,잠비아,35
2019,3,잠비아,17
2019,4,잠비아,26
2019,5,잠비아,7
2019,6,잠비아,10
2019,7,잠비아,22
2019,8,잠비아,35
2019,9,잠비아,28
2019,10,잠비아,22
2019,11,잠비아,31
2019,12,잠비아,11
2019,1,적도기니,1
2019,2,적도기니,1
2019,3,적도기니,1
2019,4,적도기니,1
2019,5,적도기니,7
2019,6,적도기니,0
2019,7,적도기니,14
2019,8,적도기니,1
2019,9,적도기니,1
2019,10,적도기니,7
2019,11,적도기니,1
2019,12,적도기니,0
2019,1,조지아,90
2019,2,조지아,74
2019,3,조지아,118
2019,4,조지아,113
2019,5,조지아,104
2019,6,조지아,144
2019,7,조지아,78
2019,8,조지아,134
2019,9,조지아,128
2019,10,조지아,109
2019,11,조지아,119
2019,12,조지아,127
2019,1,중국,411940
2019,2,중국,481499
2019,3,중국,510326
2019,4,중국,512651
2019,5,중국,520178
2019,6,중국,494180
2019,7,중국,540483
2019,8,중국,606739
2019,9,중국,566336
2019,10,중국,589057
2019,11,중국,524127
2019,12,중국,526970
2019,1,중앙아프리카공화국,9
2019,2,중앙아프리카공화국,1
2019,3,중앙아프리카공화국,3
2019,4,중앙아프리카공화국,0
2019,5,중앙아프리카공화국,1
2019,6,중앙아프리카공화국,0
2019,7,중앙아프리카공화국,4
2019,8,중앙아프리카공화국,3
2019,9,중앙아프리카공화국,1
2019,10,중앙아프리카공화국,1
2019,11,중앙아프리카공화국,1
2019,12,중앙아프리카공화국,1
2019,1,지부티,2
2019,2,지부티,0
2019,3,지부티,2
2019,4,지부티,1
2019,5,지부티,0
2019,6,지부티,0
2019,7,지부티,6
2019,8,지부티,1
2019,9,지부티,2
2019,10,지부티,1
2019,11,지부티,0
2019,12,지부티,0
2019,1,짐바브웨,27
2019,2,짐바브웨,28
2019,3,짐바브웨,94
2019,4,짐바브웨,80
2019,5,짐바브웨,77
2019,6,짐바브웨,47
2019,7,짐바브웨,46
2019,8,짐바브웨,85
2019,9,짐바브웨,51
2019,10,짐바브웨,84
2019,11,짐바브웨,57
2019,12,짐바브웨,28
2019,1,차드,1
2019,2,차드,5
2019,3,차드,6
2019,4,차드,4
2019,5,차드,4
2019,6,차드,1
2019,7,차드,3
2019,8,차드,9
2019,9,차드,5
2019,10,차드,7
2019,11,차드,1
2019,12,차드,0
2019,1,체코공화국,1079
2019,2,체코공화국,825
2019,3,체코공화국,845
2019,4,체코공화국,884
2019,5,체코공화국,1001
2019,6,체코공화국,851
2019,7,체코공화국,1052
2019,8,체코공화국,1063
2019,9,체코공화국,1100
2019,10,체코공화국,1066
2019,11,체코공화국,994
2019,12,체코공화국,872
2019,1,칠레,416
2019,2,칠레,421
2019,3,칠레,460
2019,4,칠레,737
2019,5,칠레,611
2019,6,칠레,391
2019,7,칠레,400
2019,8,칠레,406
2019,9,칠레,654
2019,10,칠레,883
2019,11,칠레,407
2019,12,칠레,290
2019,1,카메룬,45
2019,2,카메룬,67
2019,3,카메룬,65
2019,4,카메룬,56
2019,5,카메룬,46
2019,6,카메룬,61
2019,7,카메룬,80
2019,8,카메룬,107
2019,9,카메룬,93
2019,10,카메룬,54
2019,11,카메룬,63
2019,12,카메룬,38
2019,1,카보베르데,0
2019,2,카보베르데,2
2019,3,카보베르데,5
2019,4,카보베르데,1
2019,5,카보베르데,2
2019,6,카보베르데,0
2019,7,카보베르데,1
2019,8,카보베르데,3
2019,9,카보베르데,10
2019,10,카보베르데,3
2019,11,카보베르데,1
2019,12,카보베르데,4
2019,1,카자흐스탄,3735
2019,2,카자흐스탄,4048
2019,3,카자흐스탄,5157
2019,4,카자흐스탄,4817
2019,5,카자흐스탄,4814
2019,6,카자흐스탄,5156
2019,7,카자흐스탄,5253
2019,8,카자흐스탄,5316
2019,9,카자흐스탄,5260
2019,10,카자흐스탄,5003
2019,11,카자흐스탄,3896
2019,12,카자흐스탄,3556
2019,1,카타르,182
2019,2,카타르,51
2019,3,카타르,170
2019,4,카타르,285
2019,5,카타르,50
2019,6,카타르,166
2019,7,카타르,363
2019,8,카타르,402
2019,9,카타르,106
2019,10,카타르,134
2019,11,카타르,141
2019,12,카타르,237
2019,1,캄보디아,2970
2019,2,캄보디아,4032
2019,3,캄보디아,2881
2019,4,캄보디아,5899
2019,5,캄보디아,4683
2019,6,캄보디아,3991
2019,7,캄보디아,2811
2019,8,캄보디아,2904
2019,9,캄보디아,3875
2019,10,캄보디아,3725
2019,11,캄보디아,3877
2019,12,캄보디아,4065
2019,1,캐나다,12734
2019,2,캐나다,13860
2019,3,캐나다,18890
2019,4,캐나다,21529
2019,5,캐나다,19631
2019,6,캐나다,16306
2019,7,캐나다,16399
2019,8,캐나다,17102
2019,9,캐나다,18473
2019,10,캐나다,20816
2019,11,캐나다,17037
2019,12,캐나다,15504
2019,1,케냐,92
2019,2,케냐,163
2019,3,케냐,175
2019,4,케냐,247
2019,5,케냐,154
2019,6,케냐,143
2019,7,케냐,206
2019,8,케냐,253
2019,9,케냐,204
2019,10,케냐,225
2019,11,케냐,188
2019,12,케냐,117
2019,1,코모로,1
2019,2,코모로,0
2019,3,코모로,6
2019,4,코모로,9
2019,5,코모로,1
2019,6,코모로,1
2019,7,코모로,5
2019,8,코모로,6
2019,9,코모로,3
2019,10,코모로,2
2019,11,코모로,7
2019,12,코모로,1
2019,1,코스타리카,63
2019,2,코스타리카,80
2019,3,코스타리카,92
2019,4,코스타리카,206
2019,5,코스타리카,152
2019,6,코스타리카,107
2019,7,코스타리카,126
2019,8,코스타리카,177
2019,9,코스타리카,116
2019,10,코스타리카,159
2019,11,코스타리카,143
2019,12,코스타리카,107
2019,1,코트디부아르,14
2019,2,코트디부아르,56
2019,3,코트디부아르,12
2019,4,코트디부아르,35
2019,5,코트디부아르,30
2019,6,코트디부아르,43
2019,7,코트디부아르,82
2019,8,코트디부아르,73
2019,9,코트디부아르,31
2019,10,코트디부아르,85
2019,11,코트디부아르,75
2019,12,코트디부아르,27
2019,1,콜롬비아,351
2019,2,콜롬비아,345
2019,3,콜롬비아,597
2019,4,콜롬비아,725
2019,5,콜롬비아,673
2019,6,콜롬비아,692
2019,7,콜롬비아,693
2019,8,콜롬비아,716
2019,9,콜롬비아,852
2019,10,콜롬비아,777
2019,11,콜롬비아,636
2019,12,콜롬비아,530
2019,1,콩고,2
2019,2,콩고,4
2019,3,콩고,8
2019,4,콩고,7
2019,5,콩고,3
2019,6,콩고,0
2019,7,콩고,10
2019,8,콩고,15
2019,9,콩고,8
2019,10,콩고,1
2019,11,콩고,5
2019,12,콩고,2
2019,1,콩고민주공화국,23
2019,2,콩고민주공화국,45
2019,3,콩고민주공화국,21
2019,4,콩고민주공화국,69
2019,5,콩고민주공화국,57
2019,6,콩고민주공화국,28
2019,7,콩고민주공화국,50
2019,8,콩고민주공화국,46
2019,9,콩고민주공화국,31
2019,10,콩고민주공화국,39
2019,11,콩고민주공화국,17
2019,12,콩고민주공화국,49
2019,1,쿠바,8
2019,2,쿠바,9
2019,3,쿠바,13
2019,4,쿠바,33
2019,5,쿠바,26
2019,6,쿠바,35
2019,7,쿠바,66
2019,8,쿠바,21
2019,9,쿠바,35
2019,10,쿠바,14
2019,11,쿠바,58
2019,12,쿠바,10
2019,1,쿠웨이트,263
2019,2,쿠웨이트,143
2019,3,쿠웨이트,321
2019,4,쿠웨이트,310
2019,5,쿠웨이트,94
2019,6,쿠웨이트,368
2019,7,쿠웨이트,346
2019,8,쿠웨이트,603
2019,9,쿠웨이트,333
2019,10,쿠웨이트,341
2019,11,쿠웨이트,251
2019,12,쿠웨이트,171
2019,1,크로아티아,498
2019,2,크로아티아,451
2019,3,크로아티아,490
2019,4,크로아티아,581
2019,5,크로아티아,570
2019,6,크로아티아,405
2019,7,크로아티아,462
2019,8,크로아티아,616
2019,9,크로아티아,502
2019,10,크로아티아,499
2019,11,크로아티아,545
2019,12,크로아티아,381
2019,1,키르기즈,488
2019,2,키르기즈,640
2019,3,키르기즈,681
2019,4,키르기즈,648
2019,5,키르기즈,568
2019,6,키르기즈,661
2019,7,키르기즈,902
2019,8,키르기즈,998
2019,9,키르기즈,1006
2019,10,키르기즈,816
2019,11,키르기즈,690
2019,12,키르기즈,473
2019,1,키리바시,63
2019,2,키리바시,78
2019,3,키리바시,83
2019,4,키리바시,100
2019,5,키리바시,81
2019,6,키리바시,93
2019,7,키리바시,75
2019,8,키리바시,54
2019,9,키리바시,50
2019,10,키리바시,75
2019,11,키리바시,37
2019,12,키리바시,82
2019,1,키프로스,46
2019,2,키프로스,51
2019,3,키프로스,76
2019,4,키프로스,107
2019,5,키프로스,95
2019,6,키프로스,77
2019,7,키프로스,93
2019,8,키프로스,95
2019,9,키프로스,101
2019,10,키프로스,118
2019,11,키프로스,71
2019,12,키프로스,80
2019,1,타지키스탄,183
2019,2,타지키스탄,301
2019,3,타지키스탄,348
2019,4,타지키스탄,403
2019,5,타지키스탄,288
2019,6,타지키스탄,386
2019,7,타지키스탄,415
2019,8,타지키스탄,359
2019,9,타지키스탄,469
2019,10,타지키스탄,629
2019,11,타지키스탄,455
2019,12,타지키스탄,347
2019,1,탄자니아,53
2019,2,탄자니아,106
2019,3,탄자니아,70
2019,4,탄자니아,92
2019,5,탄자니아,46
2019,6,탄자니아,117
2019,7,탄자니아,76
2019,8,탄자니아,146
2019,9,탄자니아,106
2019,10,탄자니아,113
2019,11,탄자니아,108
2019,12,탄자니아,90
2019,1,태국,42017
2019,2,태국,39850
2019,3,태국,53822
2019,4,태국,70578
2019,5,태국,53397
2019,6,태국,38348
2019,7,태국,38000
2019,8,태국,33607
2019,9,태국,36794
2019,10,태국,66620
2019,11,태국,50719
2019,12,태국,56439
2019,1,토고,6
2019,2,토고,20
2019,3,토고,8
2019,4,토고,16
2019,5,토고,6
2019,6,토고,19
2019,7,토고,21
2019,8,토고,32
2019,9,토고,9
2019,10,토고,10
2019,11,토고,27
2019,12,토고,6
2019,1,통가,14
2019,2,통가,22
2019,3,통가,13
2019,4,통가,20
2019,5,통가,13
2019,6,통가,4
2019,7,통가,12
2019,8,통가,8
2019,9,통가,13
2019,10,통가,16
2019,11,통가,21
2019,12,통가,9
2019,1,투르크메니스탄,23
2019,2,투르크메니스탄,87
