년,월,국적지역,입국자수
2018,8,투르크메니스탄,71
2018,9,투르크메니스탄,23
2018,10,투르크메니스탄,42
2018,11,투르크메니스탄,35
2018,12,투르크메니스탄,49
2018,1,투발루,17
2018,2,투발루,15
2018,3,투발루,25
2018,4,투발루,29
2018,5,투발루,59
2018,6,투발루,17
2018,7,투발루,34
2018,8,투발루,40
2018,9,투발루,26
2018,10,투발루,35
2018,11,투발루,19
2018,12,투발루,4
2018,1,튀니지,119
2018,2,튀니지,124
2018,3,튀니지,109
2018,4,튀니지,187
2018,5,튀니지,181
2018,6,튀니지,167
2018,7,튀니지,165
2018,8,튀니지,178
2018,9,튀니지,169
2018,10,튀니지,177
2018,11,튀니지,131
2018,12,튀니지,143
2018,1,튀르키예,1959
2018,2,튀르키예,1926
2018,3,튀르키예,2483
2018,4,튀르키예,3368
2018,5,튀르키예,2635
2018,6,튀르키예,2530
2018,7,튀르키예,2712
2018,8,튀르키예,3241
2018,9,튀르키예,2388
2018,10,튀르키예,2628
2018,11,튀르키예,2199
2018,12,튀르키예,1939
2018,1,트리니다드토바고,11
2018,2,트리니다드토바고,15
2018,3,트리니다드토바고,31
2018,4,트리니다드토바고,34
2018,5,트리니다드토바고,20
2018,6,트리니다드토바고,17
2018,7,트리니다드토바고,24
2018,8,트리니다드토바고,40
2018,9,트리니다드토바고,29
2018,10,트리니다드토바고,46
2018,11,트리니다드토바고,32
2018,12,트리니다드토바고,26
2018,1,티모르민주공화국,132
2018,2,티모르민주공화국,96
2018,3,티모르민주공화국,97
2018,4,티모르민주공화국,47
2018,5,티모르민주공화국,61
2018,6,티모르민주공화국,117
2018,7,티모르민주공화국,79
2018,8,티모르민주공화국,126
2018,9,티모르민주공화국,78
2018,10,티모르민주공화국,116
2018,11,티모르민주공화국,51
2018,12,티모르민주공화국,62
2018,1,파나마,56
2018,2,파나마,107
2018,3,파나마,48
2018,4,파나마,126
2018,5,파나마,78
2018,6,파나마,75
2018,7,파나마,72
2018,8,파나마,91
2018,9,파나마,80
2018,10,파나마,126
2018,11,파나마,68
2018,12,파나마,54
2018,1,파라과이,43
2018,2,파라과이,52
2018,3,파라과이,52
2018,4,파라과이,41
2018,5,파라과이,76
2018,6,파라과이,56
2018,7,파라과이,50
2018,8,파라과이,61
2018,9,파라과이,53
2018,10,파라과이,51
2018,11,파라과이,21
2018,12,파라과이,37
2018,1,파키스탄,1266
2018,2,파키스탄,1424
2018,3,파키스탄,1578
2018,4,파키스탄,1227
2018,5,파키스탄,1238
2018,6,파키스탄,1186
2018,7,파키스탄,1300
2018,8,파키스탄,1247
2018,9,파키스탄,1438
2018,10,파키스탄,1307
2018,11,파키스탄,1093
2018,12,파키스탄,1032
2018,1,파푸아뉴기니,10
2018,2,파푸아뉴기니,18
2018,3,파푸아뉴기니,25
2018,4,파푸아뉴기니,23
2018,5,파푸아뉴기니,35
2018,6,파푸아뉴기니,20
2018,7,파푸아뉴기니,16
2018,8,파푸아뉴기니,33
2018,9,파푸아뉴기니,25
2018,10,파푸아뉴기니,17
2018,11,파푸아뉴기니,46
2018,12,파푸아뉴기니,13
2018,1,팔라우,15
2018,2,팔라우,16
2018,3,팔라우,23
2018,4,팔라우,28
2018,5,팔라우,31
2018,6,팔라우,43
2018,7,팔라우,32
2018,8,팔라우,43
2018,9,팔라우,40
2018,10,팔라우,22
2018,11,팔라우,31
2018,12,팔라우,18
2018,1,팔레스타인,18
2018,2,팔레스타인,20
2018,3,팔레스타인,30
2018,4,팔레스타인,22
2018,5,팔레스타인,14
2018,6,팔레스타인,31
2018,7,팔레스타인,50
2018,8,팔레스타인,36
2018,9,팔레스타인,39
2018,10,팔레스타인,27
2018,11,팔레스타인,41
2018,12,팔레스타인,15
2018,1,페루,229
2018,2,페루,321
2018,3,페루,359
2018,4,페루,397
2018,5,페루,383
2018,6,페루,332
2018,7,페루,344
2018,8,페루,415
2018,9,페루,407
2018,10,페루,472
2018,11,페루,396
2018,12,페루,249
2018,1,포르투갈,596
2018,2,포르투갈,789
2018,3,포르투갈,990
2018,4,포르투갈,1059
2018,5,포르투갈,819
2018,6,포르투갈,831
2018,7,포르투갈,970
2018,8,포르투갈,1038
2018,9,포르투갈,895
2018,10,포르투갈,1073
2018,11,포르투갈,840
2018,12,포르투갈,944
2018,1,폴란드,1520
2018,2,폴란드,1727
2018,3,폴란드,1760
2018,4,폴란드,2119
2018,5,폴란드,1884
2018,6,폴란드,1718
2018,7,폴란드,1915
2018,8,폴란드,1974
2018,9,폴란드,2188
2018,10,폴란드,2166
2018,11,폴란드,1929
2018,12,폴란드,1306
2018,1,프랑스,6070
2018,2,프랑스,7397
2018,3,프랑스,7238
2018,4,프랑스,10315
2018,5,프랑스,9549
2018,6,프랑스,7833
2018,7,프랑스,9703
2018,8,프랑스,10939
2018,9,프랑스,8097
2018,10,프랑스,10947
2018,11,프랑스,7793
2018,12,프랑스,5973
2018,1,피지,396
2018,2,피지,212
2018,3,피지,202
2018,4,피지,214
2018,5,피지,191
2018,6,피지,285
2018,7,피지,254
2018,8,피지,314
2018,9,피지,330
2018,10,피지,216
2018,11,피지,331
2018,12,피지,230
2018,1,핀란드,1019
2018,2,핀란드,1954
2018,3,핀란드,1205
2018,4,핀란드,1193
2018,5,핀란드,1232
2018,6,핀란드,1204
2018,7,핀란드,966
2018,8,핀란드,1033
2018,9,핀란드,1201
2018,10,핀란드,1346
2018,11,핀란드,1112
2018,12,핀란드,1100
2018,1,필리핀,32073
2018,2,필리핀,27935
2018,3,필리핀,42037
2018,4,필리핀,50055
2018,5,필리핀,43747
2018,6,필리핀,38513
2018,7,필리핀,30042
2018,8,필리핀,31557
2018,9,필리핀,34320
2018,10,필리핀,52805
2018,11,필리핀,45110
2018,12,필리핀,43338
2018,1,헝가리,244
2018,2,헝가리,319
2018,3,헝가리,401
2018,4,헝가리,467
2018,5,헝가리,450
2018,6,헝가리,405
2018,7,헝가리,559
2018,8,헝가리,446
2018,9,헝가리,466
2018,10,헝가리,575
2018,11,헝가리,348
2018,12,헝가리,231
2018,1,홍콩,34784
2018,2,홍콩,50726
2018,3,홍콩,62470
2018,4,홍콩,66621
2018,5,홍콩,57425
2018,6,홍콩,65868
2018,7,홍콩,57842
2018,8,홍콩,62821
2018,9,홍콩,48861
2018,10,홍콩,60631
2018,11,홍콩,53059
2018,12,홍콩,58834
