ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,국적
2023-10-01,4.581175323098631,6.579471739757735,16.49615586809679,4.581175323098631,4.581175323098631,6.9606622009426005,6.9606622009426005,6.9606622009426005,6.9606622009426005,6.9606622009426005,6.9606622009426005,0.0,0.0,0.0,11.541837524041231,중앙아프리카공화국
2023-11-01,4.675053022125952,-1.0431238560205967,8.454880321560136,4.675053022125952,4.675053022125952,-0.9354714845758376,-0.9354714845758376,-0.9354714845758376,-0.9354714845758376,-0.9354714845758376,-0.9354714845758376,0.0,0.0,0.0,3.739581537550114,중앙아프리카공화국
2023-12-01,4.7659024082814225,-4.074607047067692,5.502088654019904,4.7659024082814225,4.7659024082814225,-3.9536068955874484,-3.9536068955874484,-3.9536068955874484,-3.9536068955874484,-3.9536068955874484,-3.9536068955874484,0.0,0.0,0.0,0.8122955126939742,중앙아프리카공화국
2023-12-31,4.856751794436894,-4.964203457960316,4.593363679210334,4.856751789850087,4.8567517987093085,-5.060550282956539,-5.060550282956539,-5.060550282956539,-5.060550282956539,-5.060550282956539,-5.060550282956539,0.0,0.0,0.0,-0.2037984885196451,중앙아프리카공화국
2024-01-31,4.950629493464214,5.229835094469421,14.482733332025001,4.950629478843205,4.9506295077549405,5.00312454146065,5.00312454146065,5.00312454146065,5.00312454146065,5.00312454146065,5.00312454146065,0.0,0.0,0.0,9.953754034924863,중앙아프리카공화국
2024-02-29,5.038450566747836,-2.2273708473106075,7.630279497366174,5.038450538996936,5.038450596086239,-2.405268141793623,-2.405268141793623,-2.405268141793623,-2.405268141793623,-2.405268141793623,-2.405268141793623,0.0,0.0,0.0,2.6331824249542133,중앙아프리카공화국
2024-03-31,5.132328265775158,0.0807297924309842,10.313512451543195,5.1323282221688595,5.13232831266702,0.10331863169437171,0.10331863169437171,0.10331863169437171,0.10331863169437171,0.10331863169437171,0.10331863169437171,0.0,0.0,0.0,5.235646897469529,중앙아프리카공화국
2024-04-30,5.223177651930628,0.28408147228739167,9.869523006336875,5.223177589832968,5.223177716887432,-0.02459899402160229,-0.02459899402160229,-0.02459899402160229,-0.02459899402160229,-0.02459899402160229,-0.02459899402160229,0.0,0.0,0.0,5.198578657909026,중앙아프리카공화국
2024-05-31,5.317055350957949,-1.646509138623585,8.023784997028313,5.317055266265351,5.317055434997623,-1.9404019970106015,-1.9404019970106015,-1.9404019970106015,-1.9404019970106015,-1.9404019970106015,-1.9404019970106015,0.0,0.0,0.0,3.376653353947347,중앙아프리카공화국
2024-06-30,5.4079047371134195,3.1940535089666944,12.918418175625334,5.40790463090742,5.4079048457279795,2.896369823199083,2.896369823199083,2.896369823199083,2.896369823199083,2.896369823199083,2.896369823199083,0.0,0.0,0.0,8.304274560312503,중앙아프리카공화국
